flight_id,airline_code,airline_name,route_name,departure_time,arrival_time,duration_minutes,route_mean_duration,ml_is_anomaly,ml_anomaly_score
SJ086,SJ,SpiceJet,CCU -> DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,153.61111111111111,0,0.4014
AI134,AI,Air India,HYD -> BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,155.4814814814815,0,0.3975
AI043,AI,Air India,CCU -> DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,153.61111111111111,0,0.411
UK119,UK,Vistara,BOM -> CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,169.51111111111112,0,0.4342
SJ181,SJ,SpiceJet,BOM -> BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,176.52173913043478,0,0.4164
AI070,AI,Air India,CCU -> DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,153.61111111111111,0,0.4092
6F233,6E,IndiGo,BLR -> BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,147.73333333333332,0,0.5062
UK013,UK,Vistara,BOM -> MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,183.40740740740742,0,0.5199
6F015,6E,IndiGo,BOM -> CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,169.51111111111112,0,0.42
SJ247,SJ,SpiceJet,DEL -> BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,178.10714285714286,0,0.3484
AI067,AI,Air India,HYD -> DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,213.0,185.35714285714286,0,0.5477
AI211,AI,Air India,DEL -> CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,151.73076923076923,0,0.301
UK029,UK,Vistara,DEL -> BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,178.10714285714286,0,0.3889
SJ200,SJ,SpiceJet,BOM -> DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,153.82051282051282,0,0.3601
6F087,6E,IndiGo,DEL -> HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,226.0,174.75925925925927,0,0.2782
SJ210,SJ,SpiceJet,HYD -> CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,167.15384615384616,0,0.2618
AI101,AI,Air India,DEL -> BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,170.0344827586207,0,0.3123
UK075,UK,Vistara,MAA -> CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,158.54166666666666,0,0.4971
SJ091,SJ,SpiceJet,BLR -> CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,128.52380952380952,1,0.8443
AI251,AI,Air India,MAA -> DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,155.96153846153845,0,0.3952
SJ042,SJ,SpiceJet,HYD -> CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,167.15384615384616,0,0.1687
UK126,UK,Vistara,CCU -> DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,153.61111111111111,0,0.1776
6F042,6E,IndiGo,HYD -> DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,246.0,185.35714285714286,0,0.4256
AI116,AI,Air India,CCU -> BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,163.96969696969697,0,0.1664
SJ209,SJ,SpiceJet,BLR -> BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,147.73333333333332,0,0.3723
AI123,AI,Air India,MAA -> BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,176.76190476190476,0,0.2684
6F016,6E,IndiGo,HYD -> BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,155.4814814814815,0,0.464
UK012,UK,Vistara,MAA -> BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,176.76190476190476,0,0.212
SJ188,SJ,SpiceJet,BLR -> BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,147.73333333333332,0,0.5011
UK096,UK,Vistara,BLR -> HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,155.68421052631578,0,0.1652
SJ046,SJ,SpiceJet,BOM -> MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,183.40740740740742,0,0.3768
UK081,UK,Vistara,BLR -> DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,156.94736842105263,0,0.3154
UK191,UK,Vistara,MAA -> BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,172.8153846153846,0,0.378
6F064,6E,IndiGo,CCU -> DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,153.61111111111111,0,0.204
AI005,AI,Air India,DEL -> CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,47.0,151.73076923076923,0,0.3194
6F021,6E,IndiGo,BLR -> MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,187.3125,0,0.4518
AI169,AI,Air India,CCU -> DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,153.61111111111111,0,0.2714
UK035,UK,Vistara,HYD -> BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,155.4814814814815,0,0.2038
AI040,AI,Air India,HYD -> BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,162.76923076923077,0,0.2099
UK042,UK,Vistara,MAA -> BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,176.76190476190476,0,0.3335
SJ171,SJ,SpiceJet,DEL -> HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,174.75925925925927,0,0.2445
AI250,AI,Air India,BOM -> CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,169.51111111111112,0,0.1008
SJ195,SJ,SpiceJet,BOM -> CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,169.51111111111112,0,0.1543
UK211,UK,Vistara,MAA -> CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,158.54166666666666,0,0.0997
UK122,UK,Vistara,HYD -> CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,167.15384615384616,0,0.2288
AI136,AI,Air India,BLR -> DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,156.94736842105263,0,0.1419
6F141,6E,IndiGo,BOM -> CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,122.0,169.51111111111112,0,0.0809
6F053,6E,IndiGo,DEL -> HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,174.75925925925927,0,0.1904
6F136,6E,IndiGo,CCU -> DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,37.0,153.61111111111111,0,0.3639
6F009,6E,IndiGo,BLR -> CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,128.52380952380952,0,0.6887
6F023,6E,IndiGo,MAA -> BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,172.8153846153846,0,0.1094
UK006,UK,Vistara,MAA -> CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,158.54166666666666,0,0.0994
SJ165,SJ,SpiceJet,CCU -> BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,163.96969696969697,0,0.1648
6F189,6E,IndiGo,MAA -> BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,103.0,172.8153846153846,0,0.0855
AI131,AI,Air India,MAA -> BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,176.76190476190476,0,0.1866
6F004,6E,IndiGo,BOM -> CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,169.51111111111112,0,0.1022
AI027,AI,Air India,BOM -> MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,183.40740740740742,0,0.2771
AI238,AI,Air India,CCU -> MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,171.29166666666666,0,0.2821
SJ105,SJ,SpiceJet,BOM -> HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,180.84615384615384,0,0.2488
UK088,UK,Vistara,MAA -> BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,172.8153846153846,0,0.1922
6F035,6E,IndiGo,CCU -> HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,152.23809523809524,0,0.2709
AI133,AI,Air India,DEL -> CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,151.73076923076923,0,0.2624
AI001,AI,Air India,DEL -> HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,174.75925925925927,0,0.2014
SJ133,SJ,SpiceJet,BOM -> CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,169.51111111111112,0,0.1874
SJ216,SJ,SpiceJet,BOM -> CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,169.51111111111112,0,0.1837
SJ225,SJ,SpiceJet,DEL -> HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,174.75925925925927,0,0.1971
AI147,AI,Air India,HYD -> CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,167.15384615384616,0,0.0998
SJ054,SJ,SpiceJet,MAA -> BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,172.8153846153846,0,0.2136
6F197,6E,IndiGo,BOM -> BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,176.52173913043478,0,0.2737
SJ066,SJ,SpiceJet,HYD -> CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,167.15384615384616,0,0.2183
SJ183,SJ,SpiceJet,CCU -> DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,153.61111111111111,0,0.0396
SJ151,SJ,SpiceJet,BOM -> CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,169.51111111111112,0,0.0227
SJ071,SJ,SpiceJet,CCU -> MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,171.29166666666666,0,0.0211
SJ102,SJ,SpiceJet,MAA -> CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,158.54166666666666,0,0.0639
AI209,AI,Air India,BLR -> CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,128.52380952380952,0,0.7107
6F111,6E,IndiGo,HYD -> DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,185.35714285714286,0,0.3961
AI050,AI,Air India,BLR -> BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,147.73333333333332,0,0.3068
SJ189,SJ,SpiceJet,HYD -> BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,162.76923076923077,0,0.6325
UK112,UK,Vistara,CCU -> DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,153.61111111111111,0,0.1336
6F171,6E,IndiGo,DEL -> BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,170.0344827586207,0,0.2137
AI011,AI,Air India,CCU -> BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,163.96969696969697,0,0.1288
6F027,6E,IndiGo,BLR -> DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,156.94736842105263,0,0.0553
UK082,UK,Vistara,DEL -> BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,178.10714285714286,0,0.1907
UK138,UK,Vistara,DEL -> BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,170.0344827586207,0,0.2677
UK198,UK,Vistara,DEL -> BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,170.0344827586207,0,0.0297
6F039,6E,IndiGo,MAA -> CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,158.54166666666666,0,0.1971
6F157,6E,IndiGo,MAA -> CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,158.54166666666666,0,0.054
SJ024,SJ,SpiceJet,DEL -> MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,178.7826086956522,0,0.1507
6F167,6E,IndiGo,BLR -> BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,147.73333333333332,0,0.2051
AI197,AI,Air India,BOM -> CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,169.51111111111112,0,0.1057
SJ211,SJ,SpiceJet,MAA -> BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,176.76190476190476,0,0.109
6F055,6E,IndiGo,DEL -> CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,151.73076923076923,0,0.263
AI253,AI,Air India,BLR -> BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,147.73333333333332,0,0.2616
UK060,UK,Vistara,BLR -> CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,128.52380952380952,0,0.6609
6F257,6E,IndiGo,MAA -> CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,158.54166666666666,0,0.1221
SJ135,SJ,SpiceJet,MAA -> CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,158.54166666666666,0,0.1037
AI247,AI,Air India,BOM -> CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,169.51111111111112,0,0.1216
UK127,UK,Vistara,BOM -> HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,180.84615384615384,0,0.1857
AI109,AI,Air India,BLR -> BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,147.73333333333332,0,0.3802
AI057,AI,Air India,BOM -> CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,169.51111111111112,0,0.0459
6F103,6E,IndiGo,CCU -> MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,171.29166666666666,0,0.1788
SJ144,SJ,SpiceJet,BLR -> BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,147.73333333333332,0,0.2644
6F076,6E,IndiGo,CCU -> HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0,152.23809523809524,0,0.2495
6F240,6E,IndiGo,DEL -> HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,174.75925925925927,0,0.1469
UK057,UK,Vistara,CCU -> DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,153.61111111111111,0,0.3165
AI201,AI,Air India,BLR -> CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,128.52380952380952,0,0.7059
SJ242,SJ,SpiceJet,BLR -> HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,155.68421052631578,0,0.1069
6F037,6E,IndiGo,BOM -> MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0,183.40740740740742,0,0.2292
SJ132,SJ,SpiceJet,MAA -> DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,155.96153846153845,0,0.2621
AI055,AI,Air India,CCU -> BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0,163.96969696969697,0,0.0628
6F252,6E,IndiGo,MAA -> BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,172.8153846153846,0,0.1498
AI183,AI,Air India,DEL -> CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,151.73076923076923,0,0.059
SJ125,SJ,SpiceJet,DEL -> BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,170.0344827586207,0,0.077
SJ087,SJ,SpiceJet,BOM -> DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,153.82051282051282,0,0.5005
UK182,UK,Vistara,HYD -> CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,167.15384615384616,0,0.0941
AI016,AI,Air India,BOM -> CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,169.51111111111112,0,0.1381
6F107,6E,IndiGo,CCU -> BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0,167.35,0,0.1571
AI026,AI,Air India,DEL -> BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0,178.10714285714286,0,0.356
AI177,AI,Air India,CCU -> HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,152.23809523809524,0,0.1296
AI041,AI,Air India,BOM -> BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0,176.52173913043478,0,0.0424
6F264,6E,IndiGo,DEL -> HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0,174.75925925925927,0,0.1409
6F222,6E,IndiGo,HYD -> MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0,152.80701754385964,0,0.109
AI004,AI,Air India,HYD -> MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,152.80701754385964,0,0.1576
SJ126,SJ,SpiceJet,DEL -> BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,170.0344827586207,0,0.124
SJ220,SJ,SpiceJet,BOM -> CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,169.51111111111112,0,0.0197
AI204,AI,Air India,CCU -> MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,171.29166666666666,0,0.4809
UK098,UK,Vistara,CCU -> DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,153.61111111111111,0,0.1668
AI090,AI,Air India,MAA -> CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0,158.54166666666666,0,0.1733
AI092,AI,Air India,CCU -> BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0,163.96969696969697,0,0.2703
AI049,AI,Air India,CCU -> MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0,171.29166666666666,0,0.037
UK117,UK,Vistara,BLR -> BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,147.73333333333332,0,0.2569
6F227,6E,IndiGo,MAA -> BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,176.76190476190476,0,0.1805
AI228,AI,Air India,BLR -> BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,147.73333333333332,0,0.423
SJ164,SJ,SpiceJet,CCU -> MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.0,171.29166666666666,0,0.0123
AI018,AI,Air India,BOM -> CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,169.51111111111112,0,0.3236
UK192,UK,Vistara,HYD -> DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.0,185.35714285714286,0,0.5822
SJ224,SJ,SpiceJet,DEL -> MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,178.7826086956522,0,0.2495
UK050,UK,Vistara,BOM -> DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,153.82051282051282,0,0.3199
SJ159,SJ,SpiceJet,CCU -> DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,153.61111111111111,0,0.0158
UK038,UK,Vistara,MAA -> CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,158.54166666666666,0,0.1476
6F192,6E,IndiGo,CCU -> BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,167.35,0,0.2144
6F173,6E,IndiGo,BOM -> CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,169.51111111111112,0,0.3203
AI185,AI,Air India,CCU -> BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,163.96969696969697,0,0.1335
SJ152,SJ,SpiceJet,BOM -> DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,153.82051282051282,0,0.0193
AI215,AI,Air India,BLR -> DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,156.94736842105263,0,0.0238
AI074,AI,Air India,CCU -> BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,163.96969696969697,0,0.3281
6F109,6E,IndiGo,BLR -> BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,147.73333333333332,0,0.308
6F144,6E,IndiGo,HYD -> BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,155.4814814814815,0,0.1009
6F210,6E,IndiGo,HYD -> DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,185.35714285714286,0,0.3678
SJ111,SJ,SpiceJet,DEL -> MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,178.7826086956522,0,0.3365
UK092,UK,Vistara,MAA -> BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,172.8153846153846,0,0.0932
UK009,UK,Vistara,BOM -> DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,153.82051282051282,0,0.0891
AI170,AI,Air India,HYD -> DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,185.35714285714286,0,0.3813
6F154,6E,IndiGo,CCU -> DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,153.61111111111111,0,0.1405
6F161,6E,IndiGo,MAA -> DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,155.96153846153845,0,0.2213
UK128,UK,Vistara,BOM -> CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,169.51111111111112,0,0.2838
AI186,AI,Air India,DEL -> BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,178.10714285714286,0,0.1186
AI099,AI,Air India,BLR -> BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,147.73333333333332,0,0.3562
6F203,6E,IndiGo,BLR -> HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,155.68421052631578,0,0.0213
UK139,UK,Vistara,BLR -> MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,187.3125,0,0.4633
SJ008,SJ,SpiceJet,HYD -> BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,162.76923076923077,0,0.594
AI171,AI,Air India,MAA -> BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,172.8153846153846,0,0.19
6F124,6E,IndiGo,BLR -> BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,147.73333333333332,0,0.4771
6F137,6E,IndiGo,CCU -> DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,153.61111111111111,0,0.2073
AI008,AI,Air India,BOM -> CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.0,169.51111111111112,0,0.0485
SJ140,SJ,SpiceJet,HYD -> DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,185.35714285714286,0,0.386
UK016,UK,Vistara,DEL -> CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,151.73076923076923,0,0.3195
AI127,AI,Air India,DEL -> HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,174.75925925925927,0,0.1833
SJ096,SJ,SpiceJet,DEL -> HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,174.75925925925927,0,0.151
6F048,6E,IndiGo,HYD -> DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,185.35714285714286,0,0.6601
SJ090,SJ,SpiceJet,HYD -> MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,152.80701754385964,0,0.1299
AI014,AI,Air India,HYD -> MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,152.80701754385964,0,0.0833
6F131,6E,IndiGo,BLR -> HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,155.68421052631578,0,0.1372
AI130,AI,Air India,BOM -> BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,176.52173913043478,0,0.2019
UK151,UK,Vistara,BOM -> CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,169.51111111111112,0,0.117
6F165,6E,IndiGo,BLR -> BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,147.73333333333332,0,0.3246
UK161,UK,Vistara,BLR -> BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,147.73333333333332,0,0.2779
AI107,AI,Air India,HYD -> CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,167.15384615384616,0,0.3737
SJ104,SJ,SpiceJet,HYD -> DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.0,185.35714285714286,0,0.5951
AI042,AI,Air India,CCU -> DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,153.61111111111111,0,0.1656
6F266,6E,IndiGo,CCU -> MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,171.29166666666666,0,0.1252
6F138,6E,IndiGo,HYD -> BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,162.76923076923077,0,0.2282
SJ219,SJ,SpiceJet,BOM -> DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,153.82051282051282,0,0.2937
UK197,UK,Vistara,BLR -> HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,155.68421052631578,0,0.0699
6F119,6E,IndiGo,DEL -> BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,178.10714285714286,0,0.2154
SJ058,SJ,SpiceJet,DEL -> HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,174.75925925925927,0,0.1991
AI218,AI,Air India,BOM -> CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,169.51111111111112,0,0.207
SJ060,SJ,SpiceJet,HYD -> CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,167.15384615384616,0,0.4924
UK121,UK,Vistara,BLR -> BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,147.73333333333332,0,0.3287
6F208,6E,IndiGo,CCU -> BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,163.96969696969697,0,0.2099
6F153,6E,IndiGo,CCU -> BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,167.35,0,0.163
AI117,AI,Air India,HYD -> BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,162.76923076923077,0,0.167
SJ113,SJ,SpiceJet,BLR -> BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.0,147.73333333333332,0,0.3202
AI191,AI,Air India,BLR -> MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,187.3125,0,0.4487
6F267,6E,IndiGo,DEL -> MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,178.7826086956522,0,0.2398
6F185,6E,IndiGo,CCU -> DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,153.61111111111111,0,0.2535
AI114,AI,Air India,CCU -> DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,153.61111111111111,0,0.1841
