flight_instance_id,flight_id,airline_key,route_key,departure_date_key,departure_time,arrival_time,departure_hour,duration_minutes,route_mean_duration,route_std_duration,is_overnight,duration_anomaly_flag,is_duration_outlier
578,SJ072,3,4,20260419,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,1,170.0,174.75925925925927,75.97192509877934,False,False,False
579,6F059,2,8,20260419,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,1,290.0,153.82051282051282,75.2759386296325,False,False,False
580,UK202,4,4,20260419,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,1,266.0,174.75925925925927,75.97192509877934,False,False,False
581,UK037,4,6,20260419,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,1,242.0,147.73333333333332,73.89407596875976,False,False,False
582,UK069,4,12,20260419,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,1,133.0,153.61111111111111,76.959941208792,False,False,False
583,SJ118,3,10,20260419,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,1,85.0,178.10714285714286,82.9878792067739,False,False,False
584,6F145,2,12,20260419,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,1,76.0,153.61111111111111,76.959941208792,False,False,False
585,UK097,4,17,20260419,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,0,251.0,155.4814814814815,86.09939264074637,False,False,False
586,6F117,2,12,20260419,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,0,65.0,153.61111111111111,76.959941208792,False,False,False
587,6F226,2,10,20260419,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,0,137.0,178.10714285714286,82.9878792067739,False,False,False
588,6F050,2,10,20260419,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,0,237.0,178.10714285714286,82.9878792067739,False,False,False
589,UK196,4,5,20260419,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,0,257.0,180.84615384615384,76.7315800998219,False,False,False
590,SJ086,3,12,20260419,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,0,225.0,153.61111111111111,76.959941208792,False,False,False
591,AI134,1,17,20260419,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,0,235.0,155.4814814814815,86.09939264074637,False,False,False
592,AI043,1,12,20260419,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,0,249.0,153.61111111111111,76.959941208792,False,False,False
593,UK119,4,2,20260419,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,0,257.0,169.51111111111112,72.0207904509422,False,False,False
594,SJ181,3,26,20260419,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,0,89.0,176.52173913043478,70.9781461662784,False,False,False
595,AI070,1,12,20260419,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,0,99.0,153.61111111111111,76.959941208792,False,False,False
596,6F233,2,6,20260418,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,23,237.0,147.73333333333332,73.89407596875976,False,False,False
597,UK013,4,16,20260418,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,23,180.0,183.40740740740742,80.06452170173525,False,False,False
598,6F015,2,2,20260418,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,23,168.0,169.51111111111112,72.0207904509422,False,False,False
599,SJ247,3,10,20260418,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,23,245.0,178.10714285714286,82.9878792067739,False,False,False
600,AI067,1,13,20260418,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,23,213.0,185.35714285714286,78.63649665563553,False,False,False
601,AI211,1,18,20260418,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,23,107.0,151.73076923076923,87.06437052769988,False,False,False
602,UK029,4,10,20260418,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,23,169.0,178.10714285714286,82.9878792067739,False,False,False
603,SJ200,3,8,20260418,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,23,167.0,153.82051282051282,75.2759386296325,False,False,False
604,6F087,2,4,20260418,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,23,226.0,174.75925925925927,75.97192509877934,False,False,False
605,SJ210,3,15,20260418,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,23,213.0,167.15384615384616,88.09934951300937,False,False,False
606,AI101,1,7,20260418,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,23,183.0,170.0344827586207,73.42658274894177,False,False,False
607,UK075,4,21,20260418,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,23,279.0,158.54166666666666,85.71742208720094,False,False,False
608,SJ091,3,25,20260418,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,23,97.0,128.52380952380952,75.23338291451412,False,False,False
609,AI251,1,11,20260418,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,22,44.0,155.96153846153845,81.71192361912954,False,False,False
610,SJ042,3,15,20260418,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,22,222.0,167.15384615384616,88.09934951300937,False,False,False
611,UK126,4,12,20260418,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,22,86.0,153.61111111111111,76.959941208792,False,False,False
612,6F042,2,13,20260418,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,22,246.0,185.35714285714286,78.63649665563553,False,False,False
613,AI116,1,28,20260418,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,22,207.0,163.96969696969697,81.22018100835717,False,False,False
614,SJ209,3,6,20260418,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,22,221.0,147.73333333333332,73.89407596875976,False,False,False
615,AI123,1,3,20260418,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,22,146.0,176.76190476190476,75.05258474023714,False,False,False
616,6F016,2,17,20260418,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,22,36.0,155.4814814814815,86.09939264074637,False,False,False
617,UK012,4,3,20260418,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,22,129.0,176.76190476190476,75.05258474023714,False,False,False
618,SJ188,3,6,20260418,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,22,40.0,147.73333333333332,73.89407596875976,False,False,False
619,UK096,4,29,20260418,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,22,115.0,155.68421052631578,56.33141281891869,False,False,False
620,SJ046,3,16,20260418,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,22,204.0,183.40740740740742,80.06452170173525,False,False,False
621,UK081,4,30,20260418,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,22,60.0,156.94736842105263,85.1668125792687,False,False,False
622,UK191,4,23,20260418,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,21,66.0,172.8153846153846,79.97223977490806,False,False,False
623,6F064,2,12,20260418,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,21,65.0,153.61111111111111,76.959941208792,False,False,False
624,AI005,1,18,20260418,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,21,47.0,151.73076923076923,87.06437052769988,False,False,False
625,6F021,2,27,20260418,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,21,242.0,187.3125,68.64470724923615,False,False,False
626,AI169,1,12,20260418,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,21,253.0,153.61111111111111,76.959941208792,False,False,False
627,UK035,4,17,20260418,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,21,76.0,155.4814814814815,86.09939264074637,False,False,False
628,AI040,1,24,20260418,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,21,101.0,162.76923076923077,80.76202458695928,False,False,False
629,UK042,4,3,20260418,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,20,279.0,176.76190476190476,75.05258474023714,False,False,False
630,SJ171,3,4,20260418,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,20,180.0,174.75925925925927,75.97192509877934,False,False,False
631,AI250,1,2,20260418,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,20,204.0,169.51111111111112,72.0207904509422,False,False,False
632,SJ195,3,2,20260418,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,20,193.0,169.51111111111112,72.0207904509422,False,False,False
633,UK211,4,21,20260418,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,20,83.0,158.54166666666666,85.71742208720094,False,False,False
634,UK122,4,15,20260418,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,20,180.0,167.15384615384616,88.09934951300937,False,False,False
635,AI136,1,30,20260418,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,20,199.0,156.94736842105263,85.1668125792687,False,False,False
636,6F141,2,2,20260418,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,20,122.0,169.51111111111112,72.0207904509422,False,False,False
637,6F053,2,4,20260418,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,20,253.0,174.75925925925927,75.97192509877934,False,False,False
638,6F136,2,12,20260418,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,20,37.0,153.61111111111111,76.959941208792,False,False,False
639,6F009,2,25,20260418,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,20,195.0,128.52380952380952,75.23338291451412,False,False,False
640,6F023,2,23,20260418,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,20,236.0,172.8153846153846,79.97223977490806,False,False,False
641,UK006,4,21,20260418,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,20,99.0,158.54166666666666,85.71742208720094,False,False,False
642,SJ165,3,28,20260418,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,20,190.0,163.96969696969697,81.22018100835717,False,False,False
643,6F189,2,23,20260418,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,20,103.0,172.8153846153846,79.97223977490806,False,False,False
644,AI131,1,3,20260418,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,19,160.0,176.76190476190476,75.05258474023714,False,False,False
645,6F004,2,2,20260418,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,19,220.0,169.51111111111112,72.0207904509422,False,False,False
646,AI027,1,16,20260418,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,19,222.0,183.40740740740742,80.06452170173525,False,False,False
647,AI238,1,1,20260418,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,19,282.0,171.29166666666666,79.96112053430373,False,False,False
648,SJ105,3,5,20260418,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,19,206.0,180.84615384615384,76.7315800998219,False,False,False
649,UK088,4,23,20260418,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,19,260.0,172.8153846153846,79.97223977490806,False,False,False
650,6F035,2,20,20260418,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,19,264.0,152.23809523809524,70.13480217545691,False,False,False
651,AI133,1,18,20260418,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,19,140.0,151.73076923076923,87.06437052769988,False,False,False
652,AI001,1,4,20260418,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,19,183.0,174.75925925925927,75.97192509877934,False,False,False
653,SJ133,3,2,20260418,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,18,159.0,169.51111111111112,72.0207904509422,False,False,False
654,SJ216,3,2,20260418,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,18,176.0,169.51111111111112,72.0207904509422,False,False,False
655,SJ225,3,4,20260418,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,18,157.0,174.75925925925927,75.97192509877934,False,False,False
656,AI147,1,15,20260418,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,18,116.0,167.15384615384616,88.09934951300937,False,False,False
657,SJ054,3,23,20260418,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,18,273.0,172.8153846153846,79.97223977490806,False,False,False
658,6F197,2,26,20260418,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,17,285.0,176.52173913043478,70.9781461662784,False,False,False
659,SJ066,3,15,20260418,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,17,76.0,167.15384615384616,88.09934951300937,False,False,False
660,SJ183,3,12,20260418,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,17,116.0,153.61111111111111,76.959941208792,False,False,False
661,SJ151,3,2,20260418,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,17,92.0,169.51111111111112,72.0207904509422,False,False,False
662,SJ071,3,1,20260418,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,17,109.0,171.29166666666666,79.96112053430373,False,False,False
663,SJ102,3,21,20260418,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,17,92.0,158.54166666666666,85.71742208720094,False,False,False
664,AI209,1,25,20260418,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,17,72.0,128.52380952380952,75.23338291451412,False,False,False
665,6F111,2,13,20260418,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,17,173.0,185.35714285714286,78.63649665563553,False,False,False
666,AI050,1,6,20260418,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,17,155.0,147.73333333333332,73.89407596875976,False,False,False
667,SJ189,3,24,20260418,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,17,296.0,162.76923076923077,80.76202458695928,False,False,False
668,UK112,4,12,20260418,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,17,162.0,153.61111111111111,76.959941208792,False,False,False
669,6F171,2,7,20260418,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,17,69.0,170.0344827586207,73.42658274894177,False,False,False
670,AI011,1,28,20260418,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,16,243.0,163.96969696969697,81.22018100835717,False,False,False
671,6F027,2,30,20260418,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,16,89.0,156.94736842105263,85.1668125792687,False,False,False
672,UK082,4,10,20260418,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,16,271.0,178.10714285714286,82.9878792067739,False,False,False
673,UK138,4,7,20260418,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,16,169.0,170.0344827586207,73.42658274894177,False,False,False
674,UK198,4,7,20260418,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,16,95.0,170.0344827586207,73.42658274894177,False,False,False
675,6F039,2,21,20260418,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,16,258.0,158.54166666666666,85.71742208720094,False,False,False
676,6F157,2,21,20260418,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,16,87.0,158.54166666666666,85.71742208720094,False,False,False
677,SJ024,3,9,20260418,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,16,232.0,178.7826086956522,69.77232879596788,False,False,False
678,6F167,2,6,20260418,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,16,84.0,147.73333333333332,73.89407596875976,False,False,False
679,AI197,1,2,20260418,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,16,215.0,169.51111111111112,72.0207904509422,False,False,False
680,SJ211,3,3,20260418,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,16,132.0,176.76190476190476,75.05258474023714,False,False,False
681,6F055,2,18,20260418,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,16,148.0,151.73076923076923,87.06437052769988,False,False,False
682,AI253,1,6,20260418,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,16,218.0,147.73333333333332,73.89407596875976,False,False,False
683,UK060,4,25,20260418,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,16,213.0,128.52380952380952,75.23338291451412,False,False,False
684,6F257,2,21,20260418,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,16,231.0,158.54166666666666,85.71742208720094,False,False,False
685,SJ135,3,21,20260418,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,16,225.0,158.54166666666666,85.71742208720094,False,False,False
686,AI247,1,2,20260418,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,15,184.0,169.51111111111112,72.0207904509422,False,False,False
687,UK127,4,5,20260418,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,15,244.0,180.84615384615384,76.7315800998219,False,False,False
688,AI109,1,6,20260418,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,15,261.0,147.73333333333332,73.89407596875976,False,False,False
689,AI057,1,2,20260418,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,15,209.0,169.51111111111112,72.0207904509422,False,False,False
690,6F103,2,1,20260418,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,15,175.0,171.29166666666666,79.96112053430373,False,False,False
691,SJ144,3,6,20260418,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,15,217.0,147.73333333333332,73.89407596875976,False,False,False
692,6F076,2,20,20260418,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,15,45.0,152.23809523809524,70.13480217545691,False,False,False
693,6F240,2,4,20260418,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,15,265.0,174.75925925925927,75.97192509877934,False,False,False
694,UK057,4,12,20260418,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,15,279.0,153.61111111111111,76.959941208792,False,False,False
695,AI201,1,25,20260418,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,15,81.0,128.52380952380952,75.23338291451412,False,False,False
696,SJ242,3,29,20260418,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,14,167.0,155.68421052631578,56.33141281891869,False,False,False
697,6F037,2,16,20260418,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,14,152.0,183.40740740740742,80.06452170173525,False,False,False
698,SJ132,3,11,20260418,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,14,52.0,155.96153846153845,81.71192361912954,False,False,False
699,AI055,1,28,20260418,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,14,99.0,163.96969696969697,81.22018100835717,False,False,False
700,6F252,2,23,20260418,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,14,267.0,172.8153846153846,79.97223977490806,False,False,False
701,AI183,1,18,20260418,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,14,102.0,151.73076923076923,87.06437052769988,False,False,False
702,SJ125,3,7,20260418,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,14,154.0,170.0344827586207,73.42658274894177,False,False,False
703,SJ087,3,8,20260418,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,14,289.0,153.82051282051282,75.2759386296325,False,False,False
704,UK182,4,15,20260418,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,14,246.0,167.15384615384616,88.09934951300937,False,False,False
705,AI016,1,2,20260418,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,14,263.0,169.51111111111112,72.0207904509422,False,False,False
706,6F107,2,22,20260418,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,14,180.0,167.35,77.8062877989474,False,False,False
707,AI026,1,10,20260418,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,14,59.0,178.10714285714286,82.9878792067739,False,False,False
708,AI177,1,20,20260418,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,14,135.0,152.23809523809524,70.13480217545691,False,False,False
709,AI041,1,26,20260418,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,14,111.0,176.52173913043478,70.9781461662784,False,False,False
710,6F264,2,4,20260418,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,14,260.0,174.75925925925927,75.97192509877934,False,False,False
711,6F222,2,14,20260418,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,14,130.0,152.80701754385964,78.4174813319461,False,False,False
712,AI004,1,14,20260418,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,13,254.0,152.80701754385964,78.4174813319461,False,False,False
713,SJ126,3,7,20260418,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,13,164.0,170.0344827586207,73.42658274894177,False,False,False
714,SJ220,3,2,20260418,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,13,96.0,169.51111111111112,72.0207904509422,False,False,False
715,AI204,1,1,20260418,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,13,298.0,171.29166666666666,79.96112053430373,False,False,False
716,UK098,4,12,20260418,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,13,256.0,153.61111111111111,76.959941208792,False,False,False
717,AI090,1,21,20260418,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,13,154.0,158.54166666666666,85.71742208720094,False,False,False
718,AI092,1,28,20260418,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,13,164.0,163.96969696969697,81.22018100835717,False,False,False
719,AI049,1,1,20260418,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,13,133.0,171.29166666666666,79.96112053430373,False,False,False
720,UK117,4,6,20260418,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,13,217.0,147.73333333333332,73.89407596875976,False,False,False
721,6F227,2,3,20260418,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,13,265.0,176.76190476190476,75.05258474023714,False,False,False
722,AI228,1,6,20260418,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,13,268.0,147.73333333333332,73.89407596875976,False,False,False
723,SJ164,3,1,20260418,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,13,120.0,171.29166666666666,79.96112053430373,False,False,False
724,AI018,1,2,20260418,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,13,292.0,169.51111111111112,72.0207904509422,False,False,False
725,UK192,4,13,20260418,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,12,60.0,185.35714285714286,78.63649665563553,False,False,False
726,SJ224,3,9,20260418,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,12,172.0,178.7826086956522,69.77232879596788,False,False,False
727,UK050,4,8,20260418,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,12,39.0,153.82051282051282,75.2759386296325,False,False,False
728,SJ159,3,12,20260418,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,12,103.0,153.61111111111111,76.959941208792,False,False,False
729,UK038,4,21,20260418,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,12,189.0,158.54166666666666,85.71742208720094,False,False,False
730,6F192,2,22,20260418,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,12,265.0,167.35,77.8062877989474,False,False,False
731,6F173,2,2,20260418,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,12,49.0,169.51111111111112,72.0207904509422,False,False,False
732,AI185,1,28,20260418,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,12,242.0,163.96969696969697,81.22018100835717,False,False,False
733,SJ152,3,8,20260418,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,12,101.0,153.82051282051282,75.2759386296325,False,False,False
734,AI215,1,30,20260418,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,12,96.0,156.94736842105263,85.1668125792687,False,False,False
735,AI074,1,28,20260418,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,12,47.0,163.96969696969697,81.22018100835717,False,False,False
736,6F109,2,6,20260418,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,12,51.0,147.73333333333332,73.89407596875976,False,False,False
737,6F144,2,17,20260418,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,11,195.0,155.4814814814815,86.09939264074637,False,False,False
738,6F210,2,13,20260418,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,11,247.0,185.35714285714286,78.63649665563553,False,False,False
739,SJ111,3,9,20260418,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,11,72.0,178.7826086956522,69.77232879596788,False,False,False
740,UK092,4,23,20260418,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,11,95.0,172.8153846153846,79.97223977490806,False,False,False
741,UK009,4,8,20260418,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,11,127.0,153.82051282051282,75.2759386296325,False,False,False
742,AI170,1,13,20260418,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,11,263.0,185.35714285714286,78.63649665563553,False,False,False
743,6F154,2,12,20260418,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,11,57.0,153.61111111111111,76.959941208792,False,False,False
744,6F161,2,11,20260418,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,11,57.0,155.96153846153845,81.71192361912954,False,False,False
745,UK128,4,2,20260418,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,11,169.0,169.51111111111112,72.0207904509422,False,False,False
746,AI186,1,10,20260418,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,11,114.0,178.10714285714286,82.9878792067739,False,False,False
747,AI099,1,6,20260418,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,11,142.0,147.73333333333332,73.89407596875976,False,False,False
748,6F203,2,29,20260418,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,11,111.0,155.68421052631578,56.33141281891869,False,False,False
749,UK139,4,27,20260418,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,10,217.0,187.3125,68.64470724923615,False,False,False
750,SJ008,3,24,20260418,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,10,295.0,162.76923076923077,80.76202458695928,False,False,False
751,AI171,1,23,20260418,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,10,163.0,172.8153846153846,79.97223977490806,False,False,False
752,6F124,2,6,20260418,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,10,274.0,147.73333333333332,73.89407596875976,False,False,False
753,6F137,2,12,20260418,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,10,256.0,153.61111111111111,76.959941208792,False,False,False
754,AI008,1,2,20260418,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,10,120.0,169.51111111111112,72.0207904509422,False,False,False
755,SJ140,3,13,20260418,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,10,228.0,185.35714285714286,78.63649665563553,False,False,False
756,UK016,4,18,20260418,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,10,40.0,151.73076923076923,87.06437052769988,False,False,False
757,AI127,1,4,20260418,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,10,188.0,174.75925925925927,75.97192509877934,False,False,False
758,SJ096,3,4,20260418,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,10,196.0,174.75925925925927,75.97192509877934,False,False,False
759,6F048,2,13,20260418,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,10,51.0,185.35714285714286,78.63649665563553,False,False,False
760,SJ090,3,14,20260418,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,10,167.0,152.80701754385964,78.4174813319461,False,False,False
761,AI014,1,14,20260418,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,10,207.0,152.80701754385964,78.4174813319461,False,False,False
762,6F131,2,29,20260418,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,10,238.0,155.68421052631578,56.33141281891869,False,False,False
763,AI130,1,26,20260418,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,10,161.0,176.52173913043478,70.9781461662784,False,False,False
764,UK151,4,2,20260418,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,10,199.0,169.51111111111112,72.0207904509422,False,False,False
765,6F165,2,6,20260418,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,10,58.0,147.73333333333332,73.89407596875976,False,False,False
766,UK161,4,6,20260418,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,10,163.0,147.73333333333332,73.89407596875976,False,False,False
767,AI107,1,15,20260418,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,10,46.0,167.15384615384616,88.09934951300937,False,False,False
768,SJ104,3,13,20260418,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,10,60.0,185.35714285714286,78.63649665563553,False,False,False
769,AI042,1,12,20260418,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,9,64.0,153.61111111111111,76.959941208792,False,False,False
